instance_id,pair_id,side,label,text,n_tokens,language,collection,document_id,split
a51387271d5936f6ad1c_simplified,a51387271d5936f6ad1c,simplified,0,Tell us if you are worried about the idea of more care at your doctors surgery.,17,en,en,carlo_english_merged.txt,train
a52b84cf2bcec54932c8_original,a52b84cf2bcec54932c8,original,1,How did you become a bassist and part of the punk band Pertti Kurikan Nimipäivät?,16,en,en,carlo_english_merged.txt,test
a52b84cf2bcec54932c8_simplified,a52b84cf2bcec54932c8,simplified,0,How did you become part of the punk band?,10,en,en,carlo_english_merged.txt,test
a530b5c38798dc6b089a_original,a530b5c38798dc6b089a,original,1,جو من المرح يضفي على مكان العمل.,8,ar,ar,arabic_cleaned_data.txt,train
a530b5c38798dc6b089a_simplified,a530b5c38798dc6b089a,simplified,0,جو من المرح في مكان العمل.,7,ar,ar,arabic_cleaned_data.txt,train
a5327929160acfe394e4_original,a5327929160acfe394e4,original,1,"«Esiste certamente un problema legato a un eccesso di legislazione nel nostro sistema, ma eliminare norme così vecchie, che il più delle volte risultano di fatto superate e ormai inapplicate, non porta nessun cambiamento rilevante alla vita di un cittadino», ha detto a Pagella Politica il costituzionalista Mauro Volpi, professore di Diritto costituzionale all’Università di Perugia.",65,it,it,idem_it_IT_053_067.txt,train
a5327929160acfe394e4_simplified,a5327929160acfe394e4,simplified,0,Mauro Volpi è professore di Diritto costituzionale all'Università di Perugia. Conosce benissimo la costituzione. Ci ha detto: è vero che ci sono troppe leggi in Italia. Ma la nuova legge cancella regole vecchissime. Non sono più applicate. Non cambia niente nella vita delle persone.,52,it,it,idem_it_IT_053_067.txt,train
a57332d8ad74307b20b2_original,a57332d8ad74307b20b2,original,1,Job4Mi Ouest et l'Entraide vous proposent aussi des ateliers pour,11,fr,fr,french_tagged.txt,train
a57332d8ad74307b20b2_simplified,a57332d8ad74307b20b2,simplified,0,Job4Mi Ouest et l'Entraide proposent aussi des ateliers pour :,11,fr,fr,french_tagged.txt,train
a59fff4ddf6f8e812ca0_original,a59fff4ddf6f8e812ca0,original,1,"Esso costituisce il documento identitario della Federazione, dove vengono definiti i principi e le linee guida dell’organizzazione, oltreché gli organi sociali di gestione della Federazione stessa.",30,it,it,idem_it_IT_093_098.txt,validation
a59fff4ddf6f8e812ca0_simplified,a59fff4ddf6f8e812ca0,simplified,0,Lo Statuto è un documento molto importante per la FISH. Contiene queste informazioni: * i nostri principi * le nostre regole * gli organi sociali. Sono i gruppi che gestiscono e prendono le decisioni nella FISH.,40,it,it,idem_it_IT_093_098.txt,validation
a5c3f3650a7e582d0295_original,a5c3f3650a7e582d0295,original,1,Todo parece indicar que está refiriéndose a tres días de mayo de 2016 y que el informe está redactado en fechas próximas y posteriores.,25,es,es,idem_es_ES_083_107.txt,train
a5c3f3650a7e582d0295_simplified,a5c3f3650a7e582d0295,simplified,0,El Diario.es cree que esta reunion fue en mayo del año 2016 y que el informe lo escribieron en esas fechas.,22,es,es,idem_es_ES_083_107.txt,train
a5de7506dd9517527e6a_original,a5de7506dd9517527e6a,original,1,Elezioni europee: l'occasione per dire la tua Le elezioni europee vi danno l'opportunità di usare il vostro voto e di decidere la direzione da prendere in Europa.,31,it,it,idem_it_IT_001_004.txt,train
a5de7506dd9517527e6a_simplified,a5de7506dd9517527e6a,simplified,0,Elezioni europee: l'occasione per dire la vostra opinione Potete votare alle elezioni europee. Così decidete il futuro dell'Europa.,23,it,it,idem_it_IT_001_004.txt,train
a5dfaac236a059dcca6d_original,a5dfaac236a059dcca6d,original,1,Così potremo capire meglio come utilizzare nel migliore dei modi il bilancio europeo in futuro.,16,it,it,idem_it_IT_016_022.txt,train
a5dfaac236a059dcca6d_simplified,a5dfaac236a059dcca6d,simplified,0,Così possiamo capire meglio come usare il bilancio dell'Unione europea in futuro.,14,it,it,idem_it_IT_016_022.txt,train
a6273eb0fcb520bf2108_original,a6273eb0fcb520bf2108,original,1,"De totes maneres, és convenient revisar el calendari fiscal cada any.",13,ca,ca,idem_ca_CAT_060_084.txt,train
a6273eb0fcb520bf2108_simplified,a6273eb0fcb520bf2108,simplified,0,És important mirar cada any el calendari fiscal per saber les dates exactes.,14,ca,ca,idem_ca_CAT_060_084.txt,train
a64bae1a1a0915cded7e_original,a64bae1a1a0915cded7e,original,1,"La recerca, però, va demostrar que els barcelonins continuaven sent-ne molt partidaris, en concret, del turisme cultural: més del 90% eren favorables a un creixement més alt del turisme, i el 91% estaven d’acord a desenvolupar el turisme cultural.",51,ca,ca,idem_ca_CAT_024_047.txt,train
a64bae1a1a0915cded7e_simplified,a64bae1a1a0915cded7e,simplified,0,"Però els resultats de l’estudi van mostrar que la majoria dels barcelonins encara estava molt a favor del turisme, sobretot del turisme cultural. Gairebé tota la població volia que el turisme continués creixent. I també la majoria estaven d’acord amb fer créixer el turisme cultural",53,ca,ca,idem_ca_CAT_024_047.txt,train
a65453c793d708b63da5_original,a65453c793d708b63da5,original,1,صراخ ماما آيدا تتخلله ضربات عنيفة على أحد الأبواب في الطابق العلوي.,13,ar,ar,arabic_cleaned_data.txt,train
a65453c793d708b63da5_simplified,a65453c793d708b63da5,simplified,0,صراخ ماما آيدا وضربات قوية على أحد الأبواب في الطابق العلوي.,12,ar,ar,arabic_cleaned_data.txt,train
a6866eb65bc6ea4a3937_original,a6866eb65bc6ea4a3937,original,1,"Otro juzgado de la Audiencia Nacional, el número 3, lo investiga por el desfalco de la propia PDVSA y el blanqueo de capitales procedente del desfalco de la petrolera estatal venezolana.",34,es,es,idem_es_ES_083_107.txt,train
a6866eb65bc6ea4a3937_simplified,a6866eb65bc6ea4a3937,simplified,0,Otro juzgado le investiga por robar a la petrolera que dirigía.,12,es,es,idem_es_ES_083_107.txt,train
a69f4559e923bfa41354_original,a69f4559e923bfa41354,original,1,Estas ideas constituyen la base para que el grupo elabore sus recomendaciones finales durante la sesión de clausura.,19,es,es,idem_es_ES_071_077.txt,train
a69f4559e923bfa41354_simplified,a69f4559e923bfa41354,simplified,0,Estas ideas son un apoyo para que cada grupo haga sus recomendaciones finales durante la última sesión.,18,es,es,idem_es_ES_071_077.txt,train
a6c63060c86f50e31782_original,a6c63060c86f50e31782,original,1,I experienced long delays to access treatment.,8,en,en,carlo_english_merged.txt,train
a6c63060c86f50e31782_simplified,a6c63060c86f50e31782,simplified,0,I had to wait for long to access treatment.,10,en,en,carlo_english_merged.txt,train
a6f96ef42c772bc52456_original,a6f96ef42c772bc52456,original,1,"Già lo scorso anno, in occasione delle elezioni europee, era stata introdotta una prima sperimentazione che permetteva agli studenti fuorisede di votare lontano dal proprio comune di residenza.",31,it,it,idem_it_IT_028_035.txt,train
a6f96ef42c772bc52456_simplified,a6f96ef42c772bc52456,simplified,0,"L'anno scorso, c'erano le elezioni europee. È stata una prima prova: gli studenti potevano votare senza tornare a casa.",25,it,it,idem_it_IT_028_035.txt,train
a6fd67a09938d5b764b6_original,a6fd67a09938d5b764b6,original,1,Une aide pour trouver un travail en CDD ou CDI / ou une formation professionnelle selon votre profil,18,fr,fr,french_tagged.txt,train
a6fd67a09938d5b764b6_simplified,a6fd67a09938d5b764b6,simplified,0,Une aide pour trouver un emploi durable ou une formation professionnelle,11,fr,fr,french_tagged.txt,train
a704add8bb7b67068a02_original,a704add8bb7b67068a02,original,1,"Attualmente, chi risiede in un comune diverso da quello di residenza per motivi di studio, lavoro o cure mediche deve tornare nel proprio comune per votare.",29,it,it,idem_it_IT_028_035.txt,train
a704add8bb7b67068a02_simplified,a704add8bb7b67068a02,simplified,0,"Al momento è così: chi è in un comune diverso deve tornare a casa per votare. Non importa se è per lo studio, il lavoro o per la salute.",33,it,it,idem_it_IT_028_035.txt,train
a7070e9cdb7b674d5fd3_original,a7070e9cdb7b674d5fd3,original,1,Visitate il sito web delle elezioni europee per saperne di più su come funzionano le elezioni.,17,it,it,idem_it_IT_001_004.txt,train
a7070e9cdb7b674d5fd3_simplified,a7070e9cdb7b674d5fd3,simplified,0,Volete sapere di più su come funzionano le elezioni europee? Visitate il sito web.,16,it,it,idem_it_IT_001_004.txt,train
a70d7fa451b11225acd1_original,a70d7fa451b11225acd1,original,1,"In che modo possiamo riflettere le diverse esigenze degli europei, nel rispetto del motto ""uniti nella diversità""?",21,it,it,idem_it_IT_016_022.txt,train
a70d7fa451b11225acd1_simplified,a70d7fa451b11225acd1,simplified,0,"Un motto dell'Unione europea è: ""uniti nella diversità"". Vuol dire: siamo tutti diversi e abbiamo bisogni diverse. Ma lavoriamo insieme e siamo uniti. Come possiamo rispettare questo motto?",37,it,it,idem_it_IT_016_022.txt,train
a72a257e7d73490f9789_original,a72a257e7d73490f9789,original,1,كونا دائما، انت وعيسي، بخير، كانت والدتي هي التي تطلب مني قراءة رسائل والدي إليها، ثم أصبحت رسائله تثير اهتمامي، وحين طلبت منها إعطائي المزيد: ليس لدي المزيد هوذيه راشد الكويت مايو 1990.,40,ar,ar,arabic_cleaned_data.txt,test
a72a257e7d73490f9789_simplified,a72a257e7d73490f9789,simplified,0,كونا دائما، أنتِ وعيسى، بخير، راشد الكويت مايو 1990.,13,ar,ar,arabic_cleaned_data.txt,test
a72e9a17dd2c6dcacd10_original,a72e9a17dd2c6dcacd10,original,1,El Parlamento Europeo te da la bienvenida El Parlamento Europeo es un importante foro de debate político y de decisión al nivel de la UE.,26,es,es,idem_es_ES_037_041.txt,test
a72e9a17dd2c6dcacd10_simplified,a72e9a17dd2c6dcacd10,simplified,0,El Parlamento Europeo te da la bienvenida. El Parlamento Europeo es un importante lugar de debate político y de decisiones en al Unión Europea.,26,es,es,idem_es_ES_037_041.txt,test
a7674bb59a74a3cc6df2_original,a7674bb59a74a3cc6df2,original,1,"Les juristes du CIDFF17 peuvent répondre à des demandes juridiques très variées (droit civil, droit du travail) avec des spécialités en droit de la famille et droit des étrangers droit de la famille : séparation, pension alimentaire, filiation, etc.",45,fr,fr,french_tagged.txt,test
a7674bb59a74a3cc6df2_simplified,a7674bb59a74a3cc6df2,simplified,0,"Pendant le rendez-vous, un juriste vous accompagne en fonction de votre situation personnelle et familiale. Vous pouvez être aidé et conseillé dans la réalisation de vos démarches.",30,fr,fr,french_tagged.txt,test
a80267816adbe5bdd4e2_original,a80267816adbe5bdd4e2,original,1,La declaració de l’IRPF se sol presentar de manera individual.,12,ca,ca,idem_ca_CAT_060_084.txt,train
a80267816adbe5bdd4e2_simplified,a80267816adbe5bdd4e2,simplified,0,La declaració de renda s' acostuma a presentar de manera individual.,13,ca,ca,idem_ca_CAT_060_084.txt,train
a81d8e1bab4b8b46fcd9_original,a81d8e1bab4b8b46fcd9,original,1,"En cas de béns immobles que no generen rendes com a tal (per exemple, perquè no estan llogats), també s’aplica aquest impost, com explicarem més endavant.",33,ca,ca,idem_ca_CAT_060_084.txt,train
a81d8e1bab4b8b46fcd9_simplified,a81d8e1bab4b8b46fcd9,simplified,0,"Si teniu un pis o una casa a Espanya i no el teniu llogat, heu de pagar també aquest impost. Més endavant explicarem com funciona.",28,ca,ca,idem_ca_CAT_060_084.txt,train
a8441d9f2d279065085c_original,a8441d9f2d279065085c,original,1,"El movimiento blanco fue apoyado militarmente por varios gobiernos extranjeros aliados, lo que representó la primera instancia del anticomunismo como política gubernamental.",24,es,es,idem_es_ES_012_016.txt,test
a8441d9f2d279065085c_simplified,a8441d9f2d279065085c,simplified,0,Varios gobiernos de otros países apoyaron al movimiento Blanco ruso. Era la primera vez que los gobiernos apoyaban el anticomunismo.,22,es,es,idem_es_ES_012_016.txt,test
a850064c7ba56c78734f_original,a850064c7ba56c78734f,original,1,"Tutti i dazi di Trump contro il mondo: 20% a UE e Italia, cosa cambia e quali sono i settori colpiti Il presidente degli Stati Uniti Donald Trump ha ribattezzato il giorno in cui ha dato il via a un’ondata di dazi reciproci contro tutte le merci importate negli USA, il “Liberation Day”, ovvero “È il giorno della liberazione”.",70,it,it,idem_it_IT_068_077.txt,train
a850064c7ba56c78734f_simplified,a850064c7ba56c78734f,simplified,0,"I tassi di Donald Trump contro il mondo Donald Trump è il presidente degli Stati Uniti. Ha messo tasse su molti prodotti che altri paesi vendono negli Stati Uniti. Queste tasse si chiamano dazi. Per esempio, l'Europa deve pagare il 20 percento di più per vendere certi prodotti negli Stati Uniti. Trump ha detto che il giorno della decisione è il ""Liberation Day"". È inglese e vuol dire ""Giorno della liberazione"".",83,it,it,idem_it_IT_068_077.txt,train
a85fc0fb01424b7d20c2_original,a85fc0fb01424b7d20c2,original,1,وأخبرتني بكل تفاصيل علاقتها بأبي قبل أن أعود إلى حيث وعدها.,12,ar,ar,arabic_cleaned_data.txt,validation
a85fc0fb01424b7d20c2_simplified,a85fc0fb01424b7d20c2,simplified,0,وأخبرتني بكل تفاصيل علاقتها بأبي.,6,ar,ar,arabic_cleaned_data.txt,validation
a877b6be3f300ed4c067_original,a877b6be3f300ed4c067,original,1,make sure that we recognise and value the care workforce and unpaid carers,13,en,en,carlo_english_merged.txt,validation
a877b6be3f300ed4c067_simplified,a877b6be3f300ed4c067,simplified,0,help the workforce to feel valued (...),9,en,en,carlo_english_merged.txt,validation
a87a7bb52762f0316857_original,a87a7bb52762f0316857,original,1,Your answers are confidential.,5,en,en,carlo_english_merged.txt,train
a87a7bb52762f0316857_simplified,a87a7bb52762f0316857,simplified,0,Your answers are confidential. This means your answers are private.,12,en,en,carlo_english_merged.txt,train
a88461abc5b709882562_original,a88461abc5b709882562,original,1,• Les persones separades legalment i les parelles de fet amb fills/es a càrrec (menors d'edat o majors incapacitats judicialment).,26,ca,ca,idem_ca_CAT_060_084.txt,train
a88461abc5b709882562_simplified,a88461abc5b709882562,simplified,0,"• Les persones separades de manera legal i les parelles de fet: - que tenen fills o filles menors d’edat, - o que tenen fills i filles majors d'edat incapacitades pel jutge. Parelles de fet: són dues persones que viuen juntes com si fossin un matrimoni, però no s’han casat. Per ser parella de fet han de viure juntes durant un temps seguit, i han d'estar registrades com a parella de fet en un registre oficial.",89,ca,ca,idem_ca_CAT_060_084.txt,train
a897afc1c6eb195d9f56_original,a897afc1c6eb195d9f56,original,1,"En esa pieza llegó a declarar como testigo María Dolores de Cospedal, pero el juez Manuel García Castellón terminó archivándola por falta de indicios.",26,es,es,idem_es_ES_083_107.txt,train
a897afc1c6eb195d9f56_simplified,a897afc1c6eb195d9f56,simplified,0,"En ese juicio declaró como testigo María Dolores de Cospedal, antigua ministra del PP, pero el juicio no llego a más.",24,es,es,idem_es_ES_083_107.txt,train
a8d4ba040bf35bd73344_original,a8d4ba040bf35bd73344,original,1,Parler français,2,fr,fr,french_tagged.txt,train
a8d4ba040bf35bd73344_simplified,a8d4ba040bf35bd73344,simplified,0,Progresser en français,3,fr,fr,french_tagged.txt,train
a8f1a2d3e63274a248e8_original,a8f1a2d3e63274a248e8,original,1,"Contactez Giulia, la spécialiste en mobilité durable et inclusive",10,fr,fr,french_tagged.txt,train
